name,district,address,category,location_desc
悅灣悠悅社區,三峽區,新北市三峽區民生街1巷6-1號,其他,悅灣悠悅社區接待大廳
新北市立圖書館 三峽北大分館,三峽區,新北市三峽區學成路396號3樓,大型休閒場所,三峽北大分館影印區
香港商世界健身事業有限公司台北三峽分公司,三峽區,新北市三峽區文化路59號9樓之一,學校、大型集會場所,新北市三峽區文化路59號9樓之一
新北市三峽區北大國民小學,三峽區,新北市三峽區國光街100號,學校、大型集會場所,"F棟一樓會議室外,健康中心門口"
皇昌營造三峽國光段(二期)青年社會住宅新建統包工程,三峽區,新北市三峽區北大國民小學側門(國成街),其他,三峽國光段(二期)青年社會住宅新建統包工程
皇昌營造三峽國光段(二期)青年社會住宅新建統包工程,三峽區,新北市三峽區三樹路一巷6號,其他,三峽國光段(二期)青年社會住宅新建統包工程
國立臺北大學三峽校區,三峽區,新北市三峽區大學路151號,學校、大型集會場所,行政大樓
國立臺北大學三峽校區,三峽區,新北市三峽區大學路151號,學校、大型集會場所,心湖會館
國立臺北大學三峽校區,三峽區,新北市三峽區大學路151號,學校、大型集會場所,國立臺北大學圖書館
國立臺北大學三峽校區,三峽區,新北市三峽區大學路151號,學校、大型集會場所,皓月樓
健康同樂股份有限公司 (2h fitness),三峽區,新北市三峽區學成路398號4樓,學校、大型集會場所,入口處左邊
CURVES女性30分鐘環狀運動三峽店,三峽區,新北市三峽區文化路65巷8號3樓,學校、大型集會場所,新北市三峽區文化路65巷8號3樓
新北市三峽區建安國民小學,三峽區,新北市三峽區建安路67號,學校、大型集會場所,警衛室
新北市三峽區龍埔國民小學,三峽區,新北市三峽區大學路6號,學校、大型集會場所,英速魔法學院辦公室外樓梯口
新北市私立辭修高級中學,三峽區,新北市三峽區溪東路251號,學校、大型集會場所,健康中心
台灣農林熊空森林休閒農場,三峽區,新北市三峽區竹崙里竹崙路238號,觀光旅遊地區,園區8公頃內停車場
新北市三峽區北大國民小學,三峽區,新北市三峽區國光街100號,學校、大型集會場所,F棟一樓志工室外
新北市立圖書館土城分館,土城區,新北市土城區中正路18號7樓,大型休閒場所,本館7樓入口處
新北市土城區安和國民小學,土城區,新北市土城區延和路23號,學校、大型集會場所,警衛室門外
新北市土城區安和國民小學,土城區,新北市土城區延和路23號,學校、大型集會場所,健康中心
臺灣新北地方法院,土城區,新北市土城區金城路二段249號,其他,法庭大樓一樓
臺灣新北地方法院,土城區,新北市土城區金城路二段249號,其他,法警室
新北市土城區廣福國民小學,土城區,新北市土城區學府路一段127號,學校、大型集會場所,中央川堂
新北市土城區頂埔市民活動中心,土城區,新北市土城區中央路4段55-12號,其他,大門入口右側柱子邊
新北市土城區員林市民活動中心,土城區,新北市土城區員林街15號,其他,大門入口右側牆壁
新北市土城區廷寮市民活動中心,土城區,新北市土城區永豐路240之1號,其他,大門入口左側
新北市土城區永寧市民活動中心,土城區,新北市土城區永寧路32巷10弄10號2樓,其他,大門入口門邊
新北市土城區頂新市民活動中心,土城區,新北市土城區中央路四段283之1號,其他,大門入口左側牆壁
香港商世界健身事業有限公司土城分公司,土城區,新北市土城區青雲路152號5樓,學校、大型集會場所,迪斯尼購物廣場5樓
新北市政府警察局少年警察隊,土城區,新北市土城區和平路22號5樓,其他,少年警察隊
富智康國際股份有限公司,土城區,新北市土城區民生街4號,其他,1樓大廳
振樺電子股份有限公司,土城區,新北市土城區大同街23號,其他,一樓大廳
新北市政府警察局土城分局廣福派出所,土城區,新北市土城區學府路一段103號,公眾服務單位設施,新北市土城區學府路一段103號進入大門左側底邊角落
新北市立圖書館土城清水圖書閱覽室,土城區,新北市土城區清水路243號2樓,大型休閒場所,新北市立圖書館土城清水圖書閱覽室
土城秀泰影城股份有限公司,土城區,新北市土城區學府路2段210號,大型休閒場所,1樓驗票口後方
新北市立新北高級工業職業學校,土城區,新北市土城區學府路一段241號,學校、大型集會場所,進修部走廊
新北市立新北高級工業職業學校,土城區,新北市土城區學府路一段241號,學校、大型集會場所,健康中心走廊
香港商世界健身事業有限公司土城中央分公司,土城區,新北市土城區中央路二段191號,學校、大型集會場所,一樓大廳
新北市土城國民運動中心,土城區,新北市土城區金城路二段247之1號,學校、大型集會場所,中心一樓大廳側門出入口邊
新北市土城國民運動中心,土城區,新北市土城區金城路二段247之1號,學校、大型集會場所,3樓綜合球場，進門右手邊角落處
香港商世界健身事業有限公司土城海山分公司,土城區,新北市土城區明德路二段62號B1,學校、大型集會場所,客服櫃台前方
新北市立中正國民中學,土城區,新北市土城區金城路二段247號,學校、大型集會場所,本校中央穿堂
新北市立中正國民中學,土城區,新北市土城區金城路二段247號,學校、大型集會場所,本校警衛室
萬大中和施工處,土城區,新北市土城區金城路三段299號1樓,其他,辦公室一樓
新北市立圖書館土城柑林埤圖書閱覽室,土城區,新北市土城區學享街55號3、4樓,大型休閒場所,新北市土城區學享街55號3樓
新北市政府警察局土城分局土城派出所,土城區,新北市土城區和平路22號1樓,其他,1樓正門右前方
新北市私立北極星幼兒園,土城區,新北市土城區學成路165號1樓,其他,本園所辦公室
新北市立圖書館土城親子分館,土城區,新北市土城區中州路28巷30號4樓,大型休閒場所,土城親子分館視聽資料區
裕信汽車股份有限公司 土城分公司,土城區,新北市土城區大安路85號,其他,客戶休息區
中工雲宇宙產業園區新建工程,土城區,新北市土城區中山路75號,其他,勞工休息區
新北市土城區頂埔國民小學,土城區,新北市土城區中央路四段205號,學校、大型集會場所,麗日樓1樓健康中心走廊
新北市土城區頂埔國民小學,土城區,新北市土城區中央路四段205號,學校、大型集會場所,學校大門-警衛室門口
國都汽車股份有限公司土城服務廠,土城區,新北市土城區中央路三段4號,其他,國都豐田土城所廠一樓展示間
圓展科技股份有限公司,土城區,新北市土城區大安路157號,其他,圓展科技股份有限公司1F大廳
新北市土城區土城國民小學,土城區,新北市土城區興城路17號,學校、大型集會場所,健康中心
土城區公所,土城區,新北市土城區金城路1段101號,其他,土城區公所1樓
新北市政府環境保護局土城區清潔隊,土城區,新北市土城區永寧路高速公路橋下旁,其他,永寧場休息室
宏國德霖科技大學,土城區,新北市土城區青雲路380巷1號,學校、大型集會場所,衛生保健組
臺北捷運頂埔站BL01,土城區,新北市土城區中央路四段51-6號地下三層,交通要衝,捷運頂埔站B3層
臺北捷運永寧站BL02,土城區,新北市土城區中央路3段105號,交通要衝,捷運永寧站B1層
臺北捷運土城站BL03,土城區,新北市土城區金城路一段105號,交通要衝,捷運土城站B1層
臺北捷運海山站BL04,土城區,新北市土城區海山路39號,交通要衝,捷運海山站B1層
新北市政府警察局土城分局清水分駐所,土城區,新北市土城區青雲路220號,其他,一樓入口
滿福產後護理之家,土城區,新北市土城區中央路二段304號4樓,其他,嬰兒室門口
日月光廣場,土城區,新北市土城區學府路二段210號,大型購物場所,日月光廣場
土城火焰山(亞洲形上觀音山揹水隊捐贈),土城區,新北市土城區 ,其他,土城火焰山(亞洲形上觀音山揹水隊捐贈)
大瓏企業股份有限公司,土城區,新北市土城區中央路四段51號9~12樓,其他,大瓏企業12樓梯廳
新北市土城區綜合體育場,土城區,新北市土城區裕民路193-1號,大型休閒場所,新北市土城區綜合體育場
新北市土城區樂利國民小學,土城區,新北市土城區裕生路65號,學校、大型集會場所,1樓警衛室
中華中學學校財團法人新北市中華高級中學,土城區,新北市土城區城林路2號,學校、大型集會場所,學務處走廊
新北市立清水高級中學,土城區,新北市土城區明德路一段72號,學校、大型集會場所,健康中心前走廊、警衛室、游泳池
新北市土城區清水國民小學,土城區,新北市土城區金城路2段356號,學校、大型集會場所,健康中心
新北市裕德高級中等學校,土城區,新北市土城區擺接堡路1號,學校、大型集會場所,健康中心
新北市立土城國民中學,土城區,新北市土城區新北市土城區永寧路18號,學校、大型集會場所,新北市土城國中健康中心
新北市土城區衛生所,土城區,新北市土城區和平路26號,其他,衛生所內一樓
新北市立中和高級中學,中和區,新北市中和區連城路460號,學校、大型集會場所,行政大樓1樓健康中心旁
FIB健身俱樂部,中和區,新北市中和區景安路34號B1,學校、大型集會場所,FIB健身俱樂部B1
南山威力購物廣場,中和區,新北市中和區中山路2段291.293.295.297號,大型購物場所,1樓側門電梯口
新北市立錦和高級中學,中和區,新北市中和區錦和路163號,學校、大型集會場所,警衛室
國立臺灣圖書館,中和區,新北市中和區中安街85號,大型休閒場所,新生門入口左側
新北市政府稅捐稽徵處中和分處,中和區,新北市中和區復興路278號1樓,其他,1樓大門右側
香港商世界健身事業有限公司景平分公司,中和區,新北市中和區景平路182號,學校、大型集會場所,客服櫃台
臺北捷運南勢角站O01,中和區,新北市中和區捷運路6號,交通要衝,臺北捷運南勢角站O01詢問處附近
臺北捷運景安站O02,中和區,新北市中和區景平路486號,交通要衝,臺北捷運景安站O02詢問處附近
臺北捷運永安市場站O03,中和區,新北市中和區中和路388號,交通要衝,臺北捷運永安市場站O03詢問處附近
